benchmark,faza,gubpi,latte,psi,volesti
rational/plain,58.002393432391116,0.058071956376601556,0.05406135615163038,73.83669488975289,0.0065532525458436046
rational_sqrt/plain,63.49486247279646,0.10000612642836663,4.050906767712078e-06,9.681799720557136,9.94276020696713e-06
sqrt/plain,16.638907825400857,0.0848256387990473,6.141681150940943e-06,0.708235830243817,4.66958720404709e-05
