benchmark,faza,gubpi,latte,psi,volesti
rational/plain,41.312201007207236,0.49267579714457194,0.0709173440933227,28.797175161043803,0.11874180634816488
rational_sqrt/plain,67.53340330123902,0.5195943355560303,4.690488179524739e-05,6.869765758514404,4.816850026448568e-05
sqrt/plain,17.520717032750447,0.4394633134206136,4.893938700358073e-05,0.42008291880289705,5.501906077066859e-05
